Date,Date Value,Open,High,Low,Close,Adj Close,Volume
2015-12-28,42202,102.309998,102.720001,101.889999,102.25,99.10257,337100
2015-12-29,42203,100.769997,103.160004,100.769997,102.769997,99.821342,377100
2015-12-30,42204,102.849998,103.269997,102.160004,102.470001,99.529945,350500
2015-12-31,42205,101.980003,103.129997,101.660004,102.589996,99.646507,659600
2016-01-04,42206,101.120003,103.059998,100.169998,101.809998,98.888885,2042800
2016-01-05,42207,102,104.459999,101.599998,103.93,100.948074,2227900
2016-01-06,42208,102.510002,105.269997,102.370003,104.379997,101.385147,2671100
2016-01-07,42209,102.160004,103.639999,101.43,101.980003,99.054008,1776300
2016-01-08,42210,102.209999,103.07,101.370003,101.550003,98.636368,1622300
2016-01-11,42211,101.690002,102.290001,98.620003,99.800003,96.936562,1578800
2016-01-12,42212,100.68,103.419998,99.889999,102.870003,99.91848,1840500
2016-01-13,42213,103.5,105.290001,100.870003,101.199997,98.296387,1974300
2016-01-14,42214,101.43,103.739998,100.949997,102.699997,99.753357,1184100
2016-01-15,42215,100.230003,102.309998,99.25,101.080002,98.179832,1516100
2016-01-19,42216,101.790001,101.93,98.07,99.239998,96.392616,1872100
2016-01-20,42217,97.879997,99.07,94.849998,98.279999,95.460152,1704100
2016-01-21,42218,98.519997,98.879997,97.209999,98.18,95.363037,940500
2016-01-22,42219,99.269997,99.769997,98.209999,99.150002,96.305214,921600
2016-01-25,42220,98.470001,99.790001,98.470001,99.059998,96.217796,1072300
2016-01-26,42221,99.580002,102.099998,99.370003,101.739998,98.820915,1468600
2016-01-27,42222,101.889999,103.699997,100.940002,101.639999,98.723763,1970000
2016-01-28,42223,103.010002,103.940002,97.099998,97.550003,94.751122,2307000
2016-01-29,42224,98.279999,99.419998,97.32,99.260002,96.412071,2242600
2016-02-01,42225,98.279999,99.760002,97.760002,99.029999,96.18866,1561400
2016-02-02,42226,98.43,99.370003,97.800003,98.040001,95.227058,1204800
2016-02-03,42227,98.730003,98.860001,95.849998,97.260002,94.469444,1417900
2016-02-04,42228,97.669998,98.580002,96.940002,97.550003,94.751122,1553400
2016-02-05,42229,96.059998,96.489998,94.709999,95.010002,92.284012,3952400
2016-02-08,42230,94.949997,95.139999,90.309998,92.029999,89.389503,2825800
2016-02-09,42231,91.610001,92.93,90.760002,91.900002,89.263229,1538700
2016-02-10,42232,92.089996,94.550003,92.089996,92.910004,90.244263,1279100
2016-02-11,42233,91.830002,92.419998,90.82,91.68,89.049538,1507400
2016-02-12,42234,88.449997,92.339996,88.269997,91.779999,89.146683,1215000
2016-02-16,42235,91.919998,93.669998,91.519997,93.620003,90.933876,1316200
2016-02-17,42236,94.110001,95.849998,93.940002,95.370003,92.633675,1284500
2016-02-18,42237,95.370003,95.980003,94.690002,95.089996,92.361702,849300
2016-02-19,42238,94.940002,95.089996,94.089996,94.790001,92.07032,717500
2016-02-22,42239,95.639999,96.040001,94.610001,95.139999,92.410271,1111900
2016-02-23,42240,94.790001,95.489998,92.93,93.559998,90.875603,1445700
2016-02-24,42241,93.470001,94.620003,92.879997,94.349998,91.642929,872200
2016-02-25,42242,95.029999,96.889999,94.629997,96.889999,94.110062,1453400
2016-02-26,42243,96.900002,98.239998,96.559998,97.529999,94.731689,1063700
2016-02-29,42244,97.5,98.220001,96.660004,96.809998,94.032341,1495600
2016-03-01,42245,97,97.730003,95.440002,97.389999,94.595703,1483800
2016-03-02,42246,97.43,98,96.139999,97.440002,94.644264,1068300
2016-03-03,42247,97.019997,99.07,97.019997,98.889999,96.052673,1201400
2016-03-04,42248,98.080002,99.830002,97.839996,99.290001,96.441208,1133400
2016-03-07,42249,98.459999,100.720001,98.389999,100.68,97.791321,1932400
2016-03-08,42250,100,101.220001,99.419998,100.550003,97.665039,1255900
2016-03-09,42251,100.650002,101.230003,100.059998,100.379997,97.499908,747700
2016-03-10,42252,101.550003,101.550003,100.419998,100.860001,97.966156,1850000
2016-03-11,42253,101.860001,104.599998,101.860001,104.599998,101.598839,2302900
2016-03-14,42254,104,105.480003,103.760002,105.050003,102.035942,1961800
2016-03-15,42255,104.389999,105.050003,104.099998,104.309998,101.317162,1299600
2016-03-16,42256,104.099998,105.089996,103.330002,104.260002,101.268578,921200
2016-03-17,42257,104.010002,104.940002,102.900002,103.589996,100.617813,758200
2016-03-18,42258,103.650002,104.720001,103.220001,104.510002,101.511414,1381800
2016-03-21,42259,104.160004,104.730003,103.290001,104.379997,101.385147,702100
2016-03-22,42260,103.349998,104.82,103.169998,104.410004,101.414291,942300
2016-03-23,42261,104.580002,105,103.779999,104.43,101.433716,921800
2016-03-24,42262,103.580002,104.309998,103.07,103.739998,100.763519,852400
2016-03-28,42263,105.260002,105.93,103.760002,104.339996,101.346306,783300
2016-03-29,42264,104.43,105.949997,103.949997,105.839996,103.040268,981300
2016-03-30,42265,106.410004,107.010002,105.93,106.699997,103.877502,1356100
2016-03-31,42266,106.879997,107.220001,106.25,106.629997,103.809372,1322800
2016-04-01,42267,106.309998,107.639999,105.830002,107.370003,104.529785,1658600
2016-04-04,42268,107.720001,108.620003,106.550003,106.860001,104.033295,1525700
2016-04-05,42269,106.07,107.169998,105.529999,105.980003,103.176567,1348500
2016-04-06,42270,105.860001,108.57,105.650002,108.089996,105.230759,1366300
2016-04-07,42271,107.809998,108.199997,107.169998,108.150002,105.289162,1694400
2016-04-08,42272,108.5,109.169998,108.5,108.959999,106.077751,1319100
2016-04-11,42273,109.059998,109.709999,108.669998,109.300003,106.408737,1396000
2016-04-12,42274,109.690002,111.739998,109.379997,111.57,108.618683,1895500
2016-04-13,42275,111.830002,114.519997,111.660004,114.449997,111.422508,2541600
2016-04-14,42276,114.300003,115.760002,114.059998,115.43,112.376595,1534200
2016-04-15,42277,115,115.050003,112.080002,114.029999,111.013626,1806300
2016-04-18,42278,113.660004,113.949997,112.949997,113.610001,110.604721,1145800
2016-04-19,42279,114.120003,114.589996,113.440002,113.839996,110.828644,1169400
2016-04-20,42280,113.839996,115.410004,113.360001,114.839996,111.8022,1298500
2016-04-21,42281,114.510002,115.940002,113.730003,114.400002,111.373848,1230100
2016-04-22,42282,114.620003,115.209999,114.209999,114.760002,111.724304,987100
2016-04-25,42283,114.110001,115,113.739998,114.660004,111.626953,1020300
2016-04-26,42284,115,115.550003,114.459999,115.209999,112.162399,931500
2016-04-27,42285,115.540001,117,115.32,115.889999,112.824425,1378700
2016-04-28,42286,116.010002,117.769997,114.510002,115,111.957954,2483600
2016-04-29,42287,115,116.440002,114.349998,115.769997,112.707588,1969300
2016-05-02,42288,115.769997,116.129997,114.5,115.93,112.863365,1632700
2016-05-03,42289,115.690002,115.940002,114.540001,114.900002,111.860603,1150800
2016-05-04,42290,114.459999,114.980003,113.739998,114.690002,111.656174,1315400
2016-05-05,42291,114.900002,115.970001,114.269997,115.940002,112.873085,904500
2016-05-06,42292,115.910004,116.080002,114.389999,115.400002,112.347389,851600
2016-05-09,42293,115.830002,117.290001,115.599998,116.43,113.350143,1276500
2016-05-10,42294,116.519997,117.480003,116.309998,117.379997,114.275017,920600
2016-05-11,42295,117.25,118.559998,116.889999,116.93,113.836899,903200
2016-05-12,42296,117.230003,117.949997,116.120003,117.440002,114.333412,1283600
2016-05-13,42297,117.089996,118.610001,116.610001,117.440002,114.333412,1667000
2016-05-16,42298,117.480003,119.989998,117.449997,119.599998,116.436287,1545900
2016-05-17,42299,119.059998,119.839996,117.849998,118.5,115.365387,1060200
2016-05-18,42300,118.25,119.720001,117.849998,118.82,115.676918,929400
2016-05-19,42301,118.230003,118.940002,116.93,118.190002,115.063599,1002600
2016-05-20,42302,118.779999,119.709999,118.370003,119.330002,116.173431,1650700
2016-05-23,42303,119.379997,119.970001,118.959999,119.43,116.270775,1147600
2016-05-24,42304,119.75,120.900002,119.43,120.760002,117.565598,1616900
2016-05-25,42305,121.199997,122.269997,120.910004,121.93,118.704651,1593000
2016-05-26,42306,121.790001,122.629997,121.029999,122.489998,119.24984,1260700
2016-05-27,42307,122.339996,123.43,122.059998,123.07,119.814491,1022700
2016-05-31,42308,122.910004,123,121.269997,122.110001,118.87989,2028900
2016-06-01,42309,122.110001,122.410004,121.019997,122.150002,118.918839,953000
2016-06-02,42310,122.150002,122.910004,121.669998,122.910004,119.658722,862200
2016-06-03,42311,122.720001,122.769997,121.230003,121.82,118.597557,1246800
2016-06-06,42312,121.809998,122.290001,121.150002,121.540001,118.324974,2121700
2016-06-07,42313,121.050003,121.120003,116.220001,119.43,116.270775,4130700
2016-06-08,42314,119.43,120.080002,118.110001,119.760002,116.592056,1648600
2016-06-09,42315,119.300003,120.129997,118.809998,119.400002,116.24157,1114800
2016-06-10,42316,118.959999,119.269997,118.220001,119.230003,116.076065,1098800
2016-06-13,42317,118.470001,119.959999,118.169998,118.239998,115.112259,1578100
2016-06-14,42318,115.040001,116.830002,115.040001,116.82,113.729828,6192000
2016-06-15,42319,117,117.150002,116.129997,116.419998,113.340408,1842200
2016-06-16,42320,116.080002,116.779999,114.949997,116.709999,113.622726,2138400
2016-06-17,42321,116.669998,116.879997,115.449997,116.480003,113.398819,2234600
2016-06-20,42322,117.510002,119.040001,117.330002,117.650002,114.537865,2626600
2016-06-21,42323,118.589996,119.050003,117.82,118.589996,115.452995,2469900
2016-06-22,42324,118.400002,119.529999,118.230003,118.629997,115.726151,1431400
2016-06-23,42325,119.379997,120.919998,119.160004,120.919998,117.960083,1941900
2016-06-24,42326,117.779999,118.900002,116.400002,116.690002,113.833633,6623800
2016-06-27,42327,116.510002,116.720001,114.110001,115.339996,112.516678,1726800
2016-06-28,42328,116.620003,117.419998,115.519997,117.32,114.448212,1379300
2016-06-29,42329,118.239998,119.330002,117.870003,119.150002,116.233414,1309500
2016-06-30,42330,119.669998,120.379997,118.68,120.379997,117.433304,1499000
2016-07-01,42331,120.629997,121.059998,120.25,120.68,117.72596,863300
2016-07-05,42332,120.589996,120.620003,119.220001,119.949997,117.013817,1189400
2016-07-06,42333,119.82,121.870003,119.330002,121.779999,118.799042,1837800
2016-07-07,42334,121.599998,122.800003,121.580002,122.019997,119.033157,1475600
2016-07-08,42335,122.93,124.980003,121.889999,124.889999,121.832901,1370400
2016-07-11,42336,124.790001,125.489998,124.370003,125.080002,122.018257,1220300
2016-07-12,42337,125.120003,126.18,124.849998,125.459999,122.388962,1085700
2016-07-13,42338,125.339996,125.629997,124.919998,125.57,122.496262,1055300
2016-07-14,42339,126.080002,126.650002,125.57,126.290001,123.198647,1014400
2016-07-15,42340,126.650002,126.790001,125.150002,125.419998,122.34993,846800
2016-07-18,42341,125.260002,126.080002,124.540001,124.82,121.764626,1181400
2016-07-19,42342,124.75,125.290001,123.800003,124.519997,121.471954,1170700
2016-07-20,42343,125.330002,126.660004,125.18,126.489998,123.39373,845700
2016-07-21,42344,125.949997,127.160004,125,125.290001,122.223129,1097400
2016-07-22,42345,124.790001,124.919998,122.68,124.480003,121.432953,1532700
2016-07-25,42346,124.480003,124.480003,123.25,123.349998,120.330605,1091400
2016-07-26,42347,123.349998,123.870003,122.57,123.620003,120.594017,1408200
2016-07-27,42348,123.620003,123.830002,121.629997,122.68,119.67701,1558800
2016-07-28,42349,126.5,129.580002,126.019997,127.470001,124.349762,2639200
2016-07-29,42350,127.470001,131.330002,127.459999,131.139999,127.929924,1958500
2016-08-01,42351,130.869995,131.570007,130.449997,131.059998,127.851898,1420800
2016-08-02,42352,130.860001,131.360001,129.639999,130.589996,127.393402,1029300
2016-08-03,42353,130.699997,130.789993,129.970001,130.429993,127.237282,952400
2016-08-04,42354,130.619995,131.080002,129.479996,130.910004,127.705574,968300
2016-08-05,42355,131.229996,131.589996,130.690002,131.399994,128.183563,757900
2016-08-08,42356,131.240005,131.830002,130.889999,131.660004,128.437164,736000
2016-08-09,42357,131.850006,133.190002,131.389999,133.089996,129.832199,1117800
2016-08-10,42358,129,129.899994,127.879997,128.919998,125.764267,4586000
2016-08-11,42359,129.009995,129.979996,129.009995,129.5,126.33007,2206000
2016-08-12,42360,129.610001,129.979996,128.759995,129.339996,126.173965,867200
2016-08-15,42361,129.490005,129.929993,129.389999,129.910004,126.730034,1383600
2016-08-16,42362,129.380005,129.490005,128.300003,128.300003,125.159439,1206300
2016-08-17,42363,128.889999,129.160004,127.089996,127.779999,124.652168,1411700
2016-08-18,42364,127.949997,128.350006,127.389999,128.020004,124.886307,1214700
2016-08-19,42365,127.279999,127.959999,126.82,127.779999,124.652168,1024100
2016-08-22,42366,127.849998,128.630005,126.889999,128.259995,125.12043,797800
2016-08-23,42367,128.690002,129.899994,128.529999,129.770004,126.593452,1202900
2016-08-24,42368,129.850006,130.690002,127.559998,127.800003,124.671677,1413500
2016-08-25,42369,127.5,128.839996,127.139999,128.160004,125.022858,1270000
2016-08-26,42370,128.600006,129.679993,127.639999,129.509995,126.339821,1378500
2016-08-29,42371,129.710007,130.960007,129.559998,130.589996,127.393402,846600
2016-08-30,42372,131.259995,131.320007,128.850006,129.869995,126.691025,1093200
2016-08-31,42373,129.949997,130.139999,128.899994,129.610001,126.437355,1145900
2016-09-01,42374,129.5,129.970001,128.059998,128.350006,125.208221,965300
2016-09-02,42375,128.899994,129.470001,128.589996,129.399994,126.232529,1086400
2016-09-06,42376,129.570007,130.070007,129.009995,129.940002,126.7593,940900
2016-09-07,42377,130.110001,131.179993,129.529999,129.970001,126.788582,1024200
2016-09-08,42378,129.789993,130.080002,129.179993,130,126.817825,827800
2016-09-09,42379,128.970001,129.039993,125.279999,125.290001,122.223129,1412300
2016-09-12,42380,124.75,126.93,124.059998,126.550003,123.452278,1713800
2016-09-13,42381,125.870003,126.07,122.870003,123.519997,120.496445,1456900
2016-09-14,42382,123.449997,124.129997,122.970001,123.410004,120.38913,1518800
2016-09-15,42383,123.389999,125.720001,122.940002,124.889999,121.832901,1096100
2016-09-16,42384,124.599998,124.980003,123.529999,124.300003,121.257355,1590600
2016-09-19,42385,124.93,125.790001,124.540001,124.970001,121.910957,888800
2016-09-20,42386,125.879997,125.949997,124.790001,124.790001,121.735352,753700
2016-09-21,42387,124.870003,127.419998,124.870003,127.190002,124.315704,896300
2016-09-22,42388,127.75,129.580002,127.459999,128.869995,125.957718,965200
2016-09-23,42389,128.380005,128.770004,127.720001,128.330002,125.429932,630400
2016-09-26,42390,127.599998,127.809998,126.760002,126.879997,124.012703,590500
2016-09-27,42391,127.129997,128.399994,126.540001,128.009995,125.117157,934300
2016-09-28,42392,127.779999,128.729996,125.010002,128.610001,125.703606,664500
2016-09-29,42393,128.539993,128.839996,127.010002,127.839996,124.951012,1331800
2016-09-30,42394,128.669998,130.490005,128.25,130.020004,127.081741,1391300
2016-10-03,42395,129.5,129.910004,128.809998,129.880005,126.944916,1067200
2016-10-04,42396,129.770004,130.160004,128.520004,129.229996,126.309578,659000
2016-10-05,42397,129.75,131.020004,129.339996,130.550003,127.599762,976700
2016-10-06,42398,130.139999,130.850006,129.5,130.789993,127.834343,680000
2016-10-07,42399,130.820007,131.25,130.039993,131,128.039597,763900
2016-10-10,42400,131.509995,133.210007,131.330002,132.740005,129.74028,832100
2016-10-11,42401,132.309998,132.309998,125.57,126.620003,123.758591,2182300
2016-10-12,42402,126.779999,127.370003,125.129997,127.040001,124.16909,1581900
2016-10-13,42403,126.18,127.220001,125.480003,126.910004,124.042038,860500
2016-10-14,42404,127.730003,128.449997,127.089996,127.150002,124.276596,1307100
2016-10-17,42405,127.160004,127.230003,126.449997,126.620003,123.758591,740600
2016-10-18,42406,127.690002,129.699997,127.599998,129.100006,126.182533,1294900
2016-10-19,42407,129.110001,129.410004,127.610001,128.080002,125.185577,772300
2016-10-20,42408,128.160004,128.679993,127.480003,128.210007,125.31266,897000
2016-10-21,42409,127.379997,127.660004,126,127.519997,124.638222,699500
2016-10-24,42410,128.289993,128.660004,127.709999,127.989998,125.097603,788700
2016-10-25,42411,127.900002,127.910004,125.470001,125.589996,122.751831,963800
2016-10-26,42412,124.779999,125,120.82,121.080002,118.343765,2060600
2016-10-27,42413,121.080002,121.620003,119.629997,120.989998,118.255814,1580900
2016-10-28,42414,120.980003,124,120.32,122.550003,119.780556,2312200
2016-10-31,42415,106.629997,108.400002,103.93,105.400002,103.018127,10077300
2016-11-01,42416,106.550003,107,103.120003,103.760002,101.415184,5159800
2016-11-02,42417,103.709999,104.199997,101.919998,102.019997,99.714493,2947400
2016-11-03,42418,102.029999,103.269997,101.330002,102.540001,100.222748,2234700
2016-11-04,42419,103.110001,105.93,103,103.010002,100.682137,2456200
2016-11-07,42420,104.120003,105.400002,103.699997,104.449997,102.089577,2165900
2016-11-08,42421,102.669998,103.419998,99.699997,101.830002,99.528809,5193100
2016-11-09,42422,104.169998,104.169998,97.830002,101.620003,99.32354,3794100
2016-11-10,42423,102.43,103.739998,99.050003,100.68,98.40477,2691800
2016-11-11,42424,100.18,100.559998,97.709999,98.029999,95.814667,2873200
2016-11-14,42425,98.139999,98.169998,95.629997,97.989998,95.775589,4404900
2016-11-15,42426,98.43,102.040001,98.370003,101.449997,99.157379,3504700
2016-11-16,42427,100.900002,101.410004,100.120003,100.879997,98.60025,1326500
2016-11-17,42428,100.800003,101.510002,100.730003,100.800003,98.522072,1652400
2016-11-18,42429,101.040001,101.959999,100.559998,100.639999,98.365692,2409900
2016-11-21,42430,100.639999,102.309998,100.309998,102.089996,99.782906,1709000
2016-11-22,42431,100.949997,100.949997,98.199997,100.809998,98.531837,3093700
2016-11-23,42432,100.190002,101.860001,100.089996,101,98.717552,1479500
2016-11-25,42433,102,102.93,101.589996,102.360001,100.046806,708300
2016-11-28,42434,102.239998,103.339996,101.839996,101.980003,99.6754,1587900
2016-11-29,42435,103.57,104.339996,102.959999,103.400002,101.063316,2183100
2016-11-30,42436,103.440002,103.699997,101.639999,101.860001,99.558121,1960100
2016-12-01,42437,101.790001,102.410004,99.110001,99.790001,97.534904,1547800
2016-12-02,42438,100.160004,101.559998,99.589996,100.199997,97.935616,1155000
2016-12-05,42439,101.029999,101.510002,100.160004,101.43,99.137833,1790000
2016-12-06,42440,101.18,104.739998,100.690002,104.610001,102.245979,2005100
2016-12-07,42441,104.230003,105.220001,103.300003,104.419998,102.060257,1558800
2016-12-08,42442,104.449997,104.800003,103.779999,104.449997,102.089577,1272500
2016-12-09,42443,105.160004,105.5,104.43,105.220001,102.842194,1324600
2016-12-12,42444,105.440002,106.449997,105.220001,105.809998,103.418846,1449400
2016-12-13,42445,105.769997,106.980003,105.389999,106.730003,104.318062,1020400
2016-12-14,42446,106.089996,106.269997,104,104.870003,102.500092,2068400
2016-12-15,42447,102.5,103.839996,100.809998,102.650002,100.330254,3247600
2016-12-16,42448,102.410004,103.529999,102.349998,103.5,101.161057,2765800
2016-12-19,42449,103.459999,103.779999,102.599998,102.860001,100.535515,1145300
2016-12-20,42450,102.879997,103.5,101.599998,101.849998,99.548355,1763900
2016-12-21,42451,101.830002,102.360001,101.370003,101.660004,99.362633,1480700
2016-12-22,42452,101.68,101.720001,100.870003,101.57,99.274673,854500
2016-12-23,42453,101.57,102.699997,101.43,102.32,100.007729,664000
2016-12-27,42454,102.529999,103.389999,101.980003,103.139999,100.809174,1146500
2016-12-28,42455,102.839996,104.199997,102.839996,103.059998,100.965942,1315600
2016-12-29,42456,103,103.739998,102.830002,103.5,101.397003,683300
2016-12-30,42457,103.309998,103.93,102.849998,103.199997,101.103096,973800
2017-01-03,42458,103.870003,103.900002,102.589996,103.330002,101.230438,1381100
2017-01-04,42459,103.879997,105.349998,103.379997,104.279999,102.16114,1502800
2017-01-05,42460,104.580002,105.279999,104.110001,104.949997,102.817528,1453900
2017-01-06,42461,105.139999,105.309998,103.620003,104.959999,102.827324,1821000
2017-01-09,42462,104.769997,107.199997,104.769997,107,104.825874,1128100
2017-01-10,42463,110.510002,115.940002,110.5,113.669998,111.360359,3973400
2017-01-11,42464,113.989998,116.160004,113.419998,114.75,112.418404,2485000
2017-01-12,42465,113.709999,114.900002,111.980003,114.43,112.104904,1546700
2017-01-13,42466,114.620003,115.410004,114.089996,115.199997,112.859261,1034300
2017-01-17,42467,114.209999,115.75,114.050003,115.449997,113.104179,1241400
2017-01-18,42468,115.660004,116,114.730003,115.470001,113.123772,902200
2017-01-19,42469,115.110001,115.379997,113.919998,114.580002,112.251862,934600
2017-01-20,42470,114.800003,115.339996,113.190002,113.650002,111.340759,1401800
2017-01-23,42471,113.379997,114.470001,113.379997,114.160004,111.840401,1369700
2017-01-24,42472,113.93,115.339996,113.5,114.559998,112.232262,1336300
2017-01-25,42473,114.559998,116.190002,114.389999,115.940002,113.584229,1484600
2017-01-26,42474,115.910004,116.260002,114.93,115.349998,113.00621,1147600
2017-01-27,42475,115.830002,117.800003,115.519997,116.959999,114.583511,1213200
2017-01-30,42476,116.839996,116.839996,114.949997,115.389999,113.045403,2850600
2017-01-31,42477,115.860001,120.410004,115.860001,118.330002,115.925667,2963000
2017-02-01,42478,118.809998,119.25,117.349998,118.510002,116.102013,1461400
2017-02-02,42479,117.75,118.32,117.050003,117.620003,115.230095,1685500
2017-02-03,42480,118.199997,118.959999,117.629997,118.139999,115.739517,1019000
2017-02-06,42481,117.779999,118.279999,116.730003,117.239998,114.857819,1075200
2017-02-07,42482,117.830002,118.379997,117.110001,118.110001,115.710152,800100
2017-02-08,42483,117.870003,118.220001,116.849998,117.150002,114.769653,1011000
2017-02-09,42484,117.150002,118.099998,117.110001,117.599998,115.210503,1002000
2017-02-10,42485,117.540001,117.809998,116.870003,117.330002,114.945984,780500
2017-02-13,42486,117.43,118.120003,117.239998,117.75,115.357452,659900
2017-02-14,42487,117.379997,117.75,116.68,117.18,114.799034,1129700
2017-02-15,42488,116.760002,117.75,116.709999,117.309998,114.926392,1160200
2017-02-16,42489,117.57,118,115.870003,116.32,113.956505,1490200
2017-02-17,42490,116.209999,116.870003,115.330002,116.870003,114.495346,1220700
2017-02-21,42491,116.940002,117.550003,116.540001,117.169998,114.789223,1495800
2017-02-22,42492,116.870003,117.25,116.360001,116.900002,114.524719,1327900
2017-02-23,42493,117.029999,117.389999,115.489998,116.379997,114.015289,1463700
2017-02-24,42494,115.910004,117.07,115.639999,116.919998,114.544304,990300
2017-02-27,42495,117.099998,117.300003,116.330002,116.959999,114.583511,1577900
2017-02-28,42496,116.970001,117.480003,116.629997,117.080002,114.701057,1244200
2017-03-01,42497,117.559998,119.449997,117.349998,118.889999,116.474281,1101300
2017-03-02,42498,118.5,118.599998,117.519997,118.019997,115.621964,772200
2017-03-03,42499,117.93,118.379997,117.300003,118.279999,115.876678,708100
2017-03-06,42500,117.489998,117.760002,116.93,117.220001,114.838234,851200
2017-03-07,42501,116.830002,117.330002,116.209999,117.07,114.691269,887600
2017-03-08,42502,117.080002,117.889999,116.639999,117.599998,115.210503,904800
2017-03-09,42503,117.839996,119.449997,116.959999,119.18,116.758385,1116500
2017-03-10,42504,119.25,120.400002,119.25,120.080002,117.640121,1544400
2017-03-13,42505,120.25,120.639999,119.209999,119.790001,117.356003,1630800
2017-03-14,42506,119.199997,119.709999,118.470001,118.68,116.268562,961600
2017-03-15,42507,119.099998,120.169998,118.57,119.650002,117.218842,1016300
2017-03-16,42508,120.199997,120.199997,118.849998,119.410004,116.983727,1081100
2017-03-17,42509,119.349998,122.089996,118.839996,121.669998,119.1978,2289900
2017-03-20,42510,121.599998,122.269997,121.099998,121.650002,119.178215,1343000
2017-03-21,42511,122,123.150002,120.599998,120.980003,118.521828,1339100
2017-03-22,42512,120.959999,122.400002,120.599998,121.379997,118.913696,1005800
2017-03-23,42513,121.239998,121.720001,120.110001,120.400002,117.953613,999500
2017-03-24,42514,120.400002,121.110001,120.309998,120.660004,118.208328,716500
2017-03-27,42515,120.660004,120.660004,118.82,120.290001,117.845833,1450100
2017-03-28,42516,120.889999,121.459999,119.940002,121.190002,118.727554,888900
2017-03-29,42517,120.839996,121.769997,120.739998,121.370003,119.139839,507400
2017-03-30,42518,120.970001,121.910004,120.900002,121.360001,119.130005,526400
2017-03-31,42519,120.790001,122.459999,120.519997,122.110001,119.866241,860900
2017-04-03,42520,121.980003,122.279999,120.279999,121.349998,119.120193,971800
2017-04-04,42521,121.639999,121.800003,119.709999,120.769997,118.55085,577000
2017-04-05,42522,120.760002,121.550003,120.050003,120.18,117.971695,783900
2017-04-06,42523,120.419998,120.470001,119.580002,120.199997,117.991333,885900
2017-04-07,42524,120.120003,120.43,119.769997,119.879997,117.677216,436800
2017-04-10,42525,119.980003,120.769997,119.769997,120.029999,117.824455,457900
2017-04-11,42526,119.809998,120.029999,119.25,119.580002,117.382736,497800
2017-04-12,42527,118.910004,119.599998,118.519997,119.169998,116.980263,657500
2017-04-13,42528,119.029999,120.230003,118.339996,119.529999,117.333641,688400
2017-04-17,42529,120.019997,121.160004,119.739998,121.160004,118.933701,555700
2017-04-18,42530,120.580002,120.900002,119.169998,119.57,117.37291,953000
2017-04-19,42531,120.199997,120.779999,119.529999,120.260002,118.050232,797100
2017-04-20,42532,120.330002,122.25,119.459999,121.849998,119.611023,833400
2017-04-21,42533,121.660004,122.07,120.809998,121.190002,118.963142,814200
2017-04-24,42534,122.470001,123.519997,121.82,123.269997,121.004929,903200
2017-04-25,42535,123.400002,124.760002,123.010002,124.489998,122.202499,1076800
2017-04-26,42536,124.650002,125.419998,123.970001,125.32,123.017242,1745100
2017-04-27,42537,115.5,118.5,115,118.099998,115.929916,5906400
2017-04-28,42538,117.75,119.900002,117.029999,119.650002,117.451439,2360600
2017-05-01,42539,119.690002,121.949997,119,120.82,118.599953,2195700
2017-05-02,42540,120.900002,121.25,120.290001,120.629997,118.413437,1160100
2017-05-03,42541,120.459999,120.730003,118.599998,119.43,117.235489,1084300
2017-05-04,42542,119.349998,119.68,116.18,116.849998,114.702881,2343500
2017-05-05,42543,117.459999,117.459999,115.75,116.540001,114.398582,1501100
2017-05-08,42544,116.610001,117.209999,116.029999,116.910004,114.761795,1233000
2017-05-09,42545,116.849998,118.839996,116.800003,118.660004,116.479637,1453400
2017-05-10,42546,118.489998,119.709999,118.040001,119.489998,117.29438,1349600
2017-05-11,42547,119.830002,121.160004,118.639999,121.019997,118.796272,2013300
2017-05-12,42548,120.860001,122.93,120.550003,121.260002,119.03186,2028500
2017-05-15,42549,120.980003,123.120003,120.099998,122.330002,120.082199,2520100
2017-05-16,42550,120.150002,121.699997,118.400002,119.779999,117.579056,3868300
2017-05-17,42551,119.779999,119.779999,117.370003,117.720001,115.556915,1767800
2017-05-18,42552,117.720001,118.599998,116.82,117.260002,115.105362,1089200
2017-05-19,42553,117.57,117.949997,116.220001,117.669998,115.50782,1006100
2017-05-22,42554,118.059998,118.059998,116.93,117.790001,115.625618,1016000
2017-05-23,42555,117.989998,118.290001,117.279999,117.809998,115.645256,1257200
2017-05-24,42556,117.900002,119.190002,117.400002,119.099998,116.911552,1164800
2017-05-25,42557,119.360001,119.889999,118.959999,119.300003,117.107887,631200
2017-05-26,42558,119.449997,119.650002,118.910004,119.230003,117.039169,648100
2017-05-30,42559,118.620003,119.050003,118.019997,118.43,116.253868,520700
2017-05-31,42560,118.43,119.410004,117.599998,119.209999,117.019516,817400
2017-06-01,42561,119.68,123.050003,119.309998,122.669998,120.415947,1632700
2017-06-02,42562,121.75,124.349998,121.75,123.940002,121.662621,1394200
2017-06-05,42563,124.339996,124.339996,123.190002,123.93,121.652809,1030100
2017-06-06,42564,123.5,124.449997,123.5,124.169998,121.88839,1118700
2017-06-07,42565,124.5,124.730003,123.900002,124.349998,122.065079,835700
2017-06-08,42566,124.349998,125.559998,123.900002,125.169998,122.870026,1028600
2017-06-09,42567,125.190002,125.940002,123.739998,125.010002,122.712944,1332200
2017-06-12,42568,124.580002,125.089996,122.919998,125,122.703133,1023800
